,ttime,P,error_P,SV,error_SV,SH,error_SH
1564.0,1.7303866581737033,-0.00022818216163844086,4.3227956002128444e-05,3.54928718657078e-06,3.652341906332164e-06,-0.0010734482151320056,5.442249779468961e-05
1575.0,1.7248912665325231,-0.00023447235278170907,4.456569930019454e-05,-3.5937950912973428e-06,2.485164796483861e-06,-0.0009312834164687002,8.086284465328914e-05
1586.0,1.7096774369737195,-0.00021665459840427515,4.0069334186396335e-05,-3.227926787320945e-08,2.87226169660867e-06,-0.0009589608023055576,8.404937671483768e-05
1597.0,1.7067787054591979,-0.00019058519171434514,4.0653449863511506e-05,-1.9845772369885235e-06,1.6872305426693652e-06,-0.0009227400030195796,9.318393770653681e-05
1608.0,1.6955327758661494,-0.00019806277032889333,3.564022476274658e-05,-2.5325415909275385e-06,1.8588486016148624e-06,-0.0009071684848519928,8.230647130765074e-05
1619.0,1.6944539161889527,-0.00016743098650827436,3.818701621431237e-05,-3.055645824119304e-06,1.7853341136700353e-06,-0.000988231972868836,0.00010630792607755394
1630.0,1.6830813490010155,-0.00017855320239865558,3.7062326842738826e-05,-3.950970883022035e-06,1.2208706932525576e-06,-0.000853507216866596,0.00011050653383912924
1641.0,1.6818854989878251,-0.000702354761111005,5.7068199444456674e-05,1.8402781240592242e-05,9.872699268267711e-06,0.0016999182315097822,2.5467526011917832e-05
1652.0,1.6717910270968217,-0.00014185885472285106,3.459860813036511e-05,-9.852036016398675e-07,2.339430732315389e-06,0.0009754171868422533,0.00012786520657159843
1663.0,1.6490501394123709,-0.00012264155042426635,3.643641589080982e-05,-2.3884194104679075e-06,1.6912678988308212e-06,0.0009260442771065159,0.00011357451627831722
1674.0,1.6438735031045353,-0.00010902077775787444,3.116176788483004e-05,2.0722285793165335e-06,1.1946864517336672e-06,0.0007537167756910139,0.00013138484183911325
1685.0,1.6333902497985862,-0.00012072114654510104,3.096012866238305e-05,1.1033765750334802e-06,1.2450315262361176e-06,0.0007133797805823812,0.00011234703052841344
1696.0,1.6205616756348922,-0.00012258696951163582,3.296788999680563e-05,2.5637872549964115e-06,1.1795000825288984e-06,0.0007693584889979259,9.192104006366086e-05
1707.0,1.6097013241037672,-8.208969052850111e-05,3.0305972287948777e-05,2.5567911016856893e-06,1.1906428945062594e-06,0.0005061720219571179,0.00010743469561426518
1718.0,1.6037433732540356,-7.535397176187876e-05,3.081635350668207e-05,2.3578443564311606e-06,9.878507285143653e-07,0.0006537520644696901,0.00010245636284682718
1729.0,1.5961001451854298,-5.8387967998152645e-05,2.538291570749306e-05,8.967615380712692e-07,8.882272980013853e-07,0.0004837069309395909,9.248918921306655e-05
1740.0,1.5836185963425444,-7.695184409905206e-05,2.5457594718949448e-05,3.751004432809884e-06,1.3872187986654268e-06,0.0004512027466242217,9.980532648305604e-05
1751.0,1.5744845664544473,-5.023982148632145e-05,2.2486276726125058e-05,-1.2137288672888958e-07,2.0836521973518931e-07,0.00022348629929460582,0.00010600357644514277
1762.0,1.5671368869340843,-5.417079389411034e-05,2.7292419904744865e-05,-5.17351736060754e-07,3.553688371466556e-07,0.00021310580403312524,9.398215619474747e-05
1773.0,1.556377099126833,-5.414770887990847e-05,2.7180401516356195e-05,1.6622521657995106e-07,9.172088260781961e-07,0.0006590617042049093,7.646393064942537e-05
1784.0,1.5502033286979524,-3.6486006346451565e-05,1.9115958861030082e-05,4.862383795688801e-07,4.2211759297448327e-07,0.0002638101617519175,8.892494971113729e-05
1795.0,1.5466906641104954,-2.9181093855047764e-05,1.7939923499588083e-05,9.06069037760619e-07,6.09277395248021e-07,0.00038311898900173283,6.544160311947435e-05
1806.0,1.5309470360243216,-2.8289324667007166e-05,2.0325622657492592e-05,1.758665462774327e-06,8.473986720519435e-07,0.0003148947692168185,6.986526048945555e-05
1817.0,1.5327914101118885,-2.0243356010115277e-05,1.764247355545462e-05,7.750916298091606e-07,5.844152592100202e-07,0.00019300753783806846,6.381339547140124e-05
1828.0,1.5280936265137681,-4.082670311768958e-05,2.6054671755945146e-05,4.022696029397369e-07,4.3206389039890677e-07,9.774705110740846e-05,7.301973276003983e-05
1839.0,1.5243407466950445,-0.0009042631764651973,6.83702107070162e-05,-1.652043461484069e-05,8.643661880826218e-06,-0.0005828219122232726,3.1378970768443384e-05
1850.0,1.5086248503490791,-0.0006380846532685737,7.633979058082183e-05,-1.3491977837931349e-05,8.780814432118832e-06,-0.0007120366493762528,3.2662328646108395e-05
1861.0,1.4935497493522591,-0.0006669566122587208,6.257662929493286e-05,-1.9339789580509894e-05,6.236441785980197e-06,-0.0007354767173822841,3.194304741352789e-05
1872.0,1.4742295869704043,-0.0006425714270395031,6.687299758412671e-05,-9.714782006503708e-06,6.470821591779392e-06,-0.0007874535836628865,3.5136606450978334e-05
1883.0,1.4630096518585154,-0.0006506278132119136,6.300574222426158e-05,2.7782069090086977e-06,6.464509170273694e-06,-0.000993577011546093,2.732064690697439e-05
1894.0,1.4436573811468951,-0.0006069042149698239,6.272276109448297e-05,-2.0963914578982503e-06,6.35460874062407e-06,-0.0009912607765283931,3.91913873508815e-05
