,ttime,P,error_P,SV,error_SV,SH,error_SH
464.0,2.997528507021654,-1.2572243107239488e-06,9.324823695231467e-07,9.54480881443762e-06,5.143684028457807e-06,-6.533270209219024e-05,1.846824244063481e-05
475.0,3.000330221757886,-1.019908515911901e-06,7.799313889801862e-07,2.053303838643976e-05,9.118385646057143e-06,-9.834531448125306e-05,2.3439503239282304e-05
486.0,2.9983770973830675,-1.0921843859884698e-06,8.179651072700215e-07,1.1350417154234815e-05,7.050744525610726e-06,-7.686014763530179e-05,2.4076061932045316e-05
497.0,3.001025677532838,-1.7246691257034036e-06,1.127897144790811e-06,2.0318439791576652e-05,6.614692718185672e-06,-0.0001480216435510419,2.2084807157501025e-05
508.0,2.9939571487530157,-1.783458338733377e-06,1.0924155252615394e-06,1.580994731331301e-05,8.62222941309402e-06,-0.00010895191685165885,2.200573615806769e-05
519.0,3.001849958759914,-1.8073147045314192e-06,1.0916560500511012e-06,2.763606376023643e-05,1.2058873875702614e-05,-0.00013604125790123915,2.7242990511616607e-05
530.0,2.9989139377582132,-1.5002621183459544e-06,8.115612065618514e-07,8.172741548148635e-06,7.488841108094176e-06,-3.9617618699000686e-05,2.8077502401572742e-05
541.0,3.0019942471587044,-2.509745586111785e-06,1.2702663839298635e-06,2.0682116217145095e-05,7.936852444655952e-06,-0.0001436243269840513,3.26792584221409e-05
552.0,3.0075147348283267,-2.5118305309543154e-06,1.3160037621727143e-06,3.7247271291790056e-05,1.4845171516320888e-05,-0.00018111376968291343,3.0128543338316803e-05
563.0,3.0059558472204033,-1.7526882712662732e-06,9.379389651688708e-07,3.06504110551255e-07,3.4955305204857963e-06,-0.00011238399832316137,3.181389118658158e-05
574.0,3.010020331341721,-6.14468499475686e-05,4.722770974968958e-06,0.00031077833327003635,0.00013156337204074854,0.000330788064843298,2.0272133791726306e-05
585.0,2.9904190621011733,-8.370320024099845e-05,5.886215734437369e-06,1.5097312099059566e-05,0.00017773209849297465,0.00017465116721693697,3.945269935835072e-05
596.0,2.957157035241409,-8.3127171524074e-05,4.987066615261907e-06,0.00013997664695500413,0.00017672111898406052,0.00026145654468814493,3.595587648940072e-05
