,channel,peak_time,peak_value,peak_width,status,RMS,RMS_error
324,324,6049.0,0.03776611015200615,92.0,measured,0.7255177236782474,0.06689009747468441
325,325,6049.0,0.04165013134479523,103.0,measured,0.3781861451585769,0.02176899212250378
326,326,6017.0,0.058591973036527634,85.0,measured,0.30857053511200505,0.018379727366889777
327,327,6017.0,0.14459353685379028,73.0,measured,0.3759709983353155,0.006947794824050239
328,328,6017.0,0.1349354237318039,94.0,measured,0.3750121666051378,0.008936639466160365
329,329,5985.0,0.2601217031478882,73.0,measured,0.35615301717983755,0.007844015804379031
330,330,5985.0,0.07736042141914368,84.0,measured,0.35082681914764835,0.009973336550487632
331,331,5985.0,0.014246358536183834,188.0,measured,0.34478320742024926,0.01231719922522851
332,332,6049.0,0.01630173623561859,166.0,measured,0.37151573503140284,0.022075789391714586
333,333,6073.0,0.01522230263799429,118.0,measured,0.40698701360453043,0.009510274447087968
334,334,6070.0,0.01906520687043667,116.0,measured,0.5008001590672528,0.0107466840145442
335,335,6072.0,0.014773423783481121,123.0,measured,0.8787095971221045,0.018130652206970462
336,336,6073.0,0.012498777359724045,71.0,measured,1.0045725633899152,0.015106955010688162
337,337,6065.0,0.048242323100566864,71.0,measured,0.9340916457996505,0.01296012144019862
338,338,6065.0,0.06834902614355087,80.0,measured,0.7623652242291037,0.029263072183112908
339,339,6078.0,0.06245627999305725,77.0,measured,0.5432131095701113,0.03034820743501217
340,340,6081.0,0.018338339403271675,109.0,measured,0.4671270055661886,0.035201187061538124
341,341,5921.0,0.013324703089892864,148.0,measured,0.22766189151020846,0.003048369222100355
342,342,6081.0,0.013803774490952492,168.0,measured,0.31429679853877823,0.03511214072670239
343,343,6113.0,0.010490646585822105,72.0,measured,0.3441439266821707,0.017096743978441332
344,344,6065.0,0.028658045455813408,87.0,measured,0.17920903601123528,0.03460254837576283
345,345,6049.0,0.016551926732063293,96.0,measured,0.12173441295687987,0.02755857325289358
346,346,6049.0,0.022686496376991272,91.0,measured,0.1122688663164023,0.019957103857462737
347,347,6049.0,0.028795691207051277,103.0,measured,0.12056913713135771,0.01670475641124502
348,348,6057.0,0.011999768204987049,241.0,measured,0.13705963260338186,0.022255118964725252
349,349,5921.0,0.011798834428191185,225.0,measured,0.6319001127702262,0.024549234861188447
350,350,5953.0,0.011521576903760433,214.0,measured,0.5813799888024191,0.05899850187096656
351,351,6041.0,0.018989985808730125,134.0,measured,0.34536296988200726,0.03012680198833258
352,352,5921.0,0.018384240567684174,222.0,measured,0.6323060755138912,0.012296766187312878
353,353,5921.0,0.019067369401454926,225.0,measured,0.4925363492341981,0.011925216910750136
354,354,5984.0,0.03668353334069252,199.0,measured,0.2713234088958902,0.023689526264921188
355,355,5889.0,0.0333283506333828,201.0,measured,0.3153405523521081,0.034719367361770795
356,356,5889.0,0.053411539644002914,126.0,measured,0.2537153645709633,0.015400103009058285
357,357,5889.0,0.07262841612100601,111.0,measured,0.34488641568287953,0.022627834410981068
358,358,5921.0,0.06060032173991203,131.0,measured,0.3956066286687891,0.02315542976159135
359,359,5937.0,0.02756233885884285,114.0,measured,0.5666872352033714,0.009071048095781579
360,360,6017.0,0.010247992351651192,134.0,measured,0.29746616200608655,0.05100479855244723
361,361,6009.0,0.01202621404081583,168.0,measured,0.2501840696629119,0.025794708113747036
362,362,5921.0,0.021164249628782272,181.0,measured,0.15848759481100047,0.0150578352051864
363,363,5889.0,0.027599701657891273,182.0,measured,0.19478659908718537,0.00839347884459812
364,364,5944.0,0.0244473647326231,176.0,measured,0.3068119462543211,0.01096360528362756
365,365,6004.0,0.010469397529959679,190.0,measured,0.20700480565309043,0.01739186964664647
366,366,6009.0,0.012598028406500816,130.0,measured,0.17458923112837932,0.004382765128360898
367,367,6017.0,0.036749113351106644,58.0,measured,0.17764244671248552,0.01040509065589871
368,368,6017.0,0.028795871883630753,63.0,measured,0.17781298202480847,0.027540983742480468
369,369,6017.0,0.026719598099589348,63.0,measured,0.19483446941754995,0.03218169511015712
370,370,6017.0,0.027705060318112373,60.0,measured,0.13794538778004506,0.008664685672552085
371,371,6017.0,0.017168419435620308,78.0,measured,0.155422408664288,0.006036528299065207
372,372,6017.0,0.026657894253730774,71.0,measured,0.15672608338872274,0.012567742311976212
373,373,6017.0,0.01457273494452238,77.0,measured,0.14075431227304777,0.011334674979835145
374,374,6017.0,0.014467338100075722,80.0,measured,0.1955535172458388,0.02852194682962205
375,375,6033.0,0.024337967857718468,84.0,measured,0.3590959584983166,0.028161801032926884
376,376,6017.0,0.019587978720664978,74.0,measured,0.3194748115336039,0.04026920114252169
377,377,6017.0,0.015157170593738556,79.0,measured,0.2917080334652365,0.012083901563237362
378,378,6033.0,0.02659270539879799,79.0,measured,0.3112149271478745,0.02692938666840915
379,379,6049.0,0.08659341931343079,71.0,measured,0.3294747380872706,0.022726878690308778
380,380,6049.0,0.1508961021900177,84.0,measured,0.2539660920710027,0.011479536779088908
381,381,6057.0,0.05354572460055351,70.0,measured,0.26859306674250233,0.008507355209637347
382,382,6049.0,0.044858161360025406,73.0,measured,0.3052689997915983,0.008406513130250867
383,383,5984.0,0.09022704511880875,87.0,measured,0.35944421979251623,0.011597529941132933
384,384,5953.0,0.12177086621522903,78.0,measured,0.2727679895833625,0.004940041875709352
385,385,5953.0,0.12515351176261902,76.0,measured,0.27387437390655645,0.004971980306933397
386,386,5966.0,0.2548869252204895,76.0,measured,0.23294057019494352,0.018103218335037655
387,387,5985.0,0.37791696190834045,77.0,measured,0.17613911169729227,0.010453829421721654
388,388,5982.0,0.38596129417419434,80.0,measured,0.18508655953070824,0.008513304013368472
389,389,5985.0,0.1457621455192566,102.0,measured,0.2250288764897911,0.008167770012321609
390,390,5976.0,0.17875154316425323,135.0,measured,0.2529169307680873,0.025847781703911665
391,391,5953.0,0.1710234433412552,102.0,measured,0.24181043137986105,0.019530129897985492
392,392,5977.0,0.16933347284793854,90.0,measured,0.15508173802348416,0.015497924324806423
393,393,5985.0,0.15759523212909698,92.0,measured,0.10480795574838647,0.008356947348227494
394,394,5953.0,0.13511797785758972,99.0,measured,0.1487665260684468,0.027318455556635056
395,395,5953.0,0.22145310044288635,84.0,measured,0.19424507223648518,0.031919509316482894
396,396,5963.0,0.3495432734489441,78.0,measured,0.22158862142058744,0.034854978829666455
397,397,5970.0,0.3482017517089844,86.0,measured,0.3356772920543697,0.038199272163403124
398,398,5972.0,0.38156357407569885,87.0,measured,0.4018770219749604,0.032994719778674644
399,399,5973.0,0.3575606048107147,88.0,measured,0.2358332380668483,0.013529010113064439
400,400,5953.0,0.3320407569408417,80.0,measured,0.1764880111182002,0.015211761498899771
401,401,5971.0,0.3125060200691223,85.0,measured,0.11647994088513654,0.006867148290778045
402,402,5985.0,0.34244397282600403,84.0,measured,0.09465106368430412,0.005784623887811652
403,403,5985.0,0.3081556260585785,111.0,measured,0.11007162200098343,0.002531433692099704
404,404,5984.0,0.2836327850818634,136.0,measured,0.1873081544478638,0.00885650445512422
405,405,5983.0,0.28669366240501404,136.0,measured,0.24414578005249654,0.020901749426900918
406,406,5953.0,0.31453919410705566,121.0,measured,0.24468108445640485,0.016043189624383274
407,407,5985.0,0.3270118236541748,125.0,measured,0.22959672057560573,0.028413628011422224
408,408,5985.0,0.3217753469944,132.0,measured,0.2226800268673065,0.0344688631856407
409,409,6057.0,0.2769947350025177,139.0,measured,0.24242830872427593,0.007451826353105359
410,410,5985.0,0.29870909452438354,119.0,measured,0.16484205257034315,0.022921069531937413
411,411,5977.0,0.33004117012023926,93.0,measured,0.16641516028470146,0.01789968920057541
412,412,5953.0,0.3626266121864319,81.0,measured,0.21536842122102098,0.007350114078902462
413,413,5953.0,0.39892250299453735,76.0,measured,0.223683165660804,0.00796218050823164
414,414,5953.0,0.44476333260536194,90.0,measured,0.21267335813641697,0.009583489586555508
415,415,5980.0,0.5081561803817749,84.0,measured,0.16943993283971318,0.013516658813786853
416,416,5953.0,0.4763377010822296,79.0,measured,0.18658612377451594,0.010706673104229085
417,417,5953.0,0.4638266861438751,79.0,measured,0.17207824210852057,0.006403910194685444
418,418,5953.0,0.49212977290153503,75.0,measured,0.14795022333797794,0.0040196517065883165
419,419,5953.0,0.5571339726448059,68.0,measured,0.14112106022145746,0.00411785949309969
420,420,5953.0,0.5552613139152527,69.0,measured,0.15712653105051005,0.008962245912122016
421,421,5953.0,0.5811379551887512,69.0,measured,0.19282244217958408,0.00697104756054712
422,422,5953.0,0.5859552025794983,69.0,measured,0.20345239134016257,0.008282725764601484
423,423,5964.0,0.5726497769355774,73.0,measured,0.19016029663179831,0.00815423088486905
424,424,5964.0,0.5193098187446594,78.0,measured,0.17518925724264933,0.006434686141405195
425,425,5953.0,0.490256130695343,80.0,measured,0.16923453063419713,0.004223050588443393
426,426,5953.0,0.4061189591884613,96.0,measured,0.19839246715211986,0.004468168101732214
427,427,5953.0,0.37754109501838684,98.0,measured,0.1932067531886166,0.0041560053677572595
428,428,5953.0,0.27106234431266785,137.0,measured,0.18648791983825375,0.008245097975933232
429,429,5953.0,0.34599798917770386,98.0,measured,0.16606990003401248,0.0037860435905085906
430,430,5953.0,0.3632188141345978,90.0,measured,0.15411455335954108,0.0057867930378503836
431,431,5937.0,0.31694814562797546,104.0,measured,0.17381451055083455,0.015925509359300583
432,432,5921.0,0.2822319567203522,117.0,measured,0.2609682032873005,0.028015723852816154
433,433,5953.0,0.2399490475654602,170.0,measured,0.23374287850407147,0.03467705374946808
434,434,6009.0,0.28284263610839844,134.0,measured,0.35740977034648663,0.04085259982607317
435,435,6033.0,0.4384266436100006,91.0,measured,0.5536831891228761,0.012225559670499887
436,436,6021.0,0.40170562267303467,114.0,measured,0.6434897071127854,0.027639595395939225
437,437,6021.0,0.3659933805465698,127.0,measured,0.718758461899596,0.02134451346689306
438,438,5951.0,0.3026648163795471,154.0,measured,0.5091798095133094,0.055272496375545585
439,439,5919.0,0.383096843957901,81.0,measured,0.41733238725325483,0.01430622820081451
440,440,5915.0,0.3641774654388428,87.0,measured,0.39221508593004706,0.009667048917052078
441,441,5906.0,0.3227386176586151,88.0,measured,0.3063944598604162,0.012033828061964257
442,442,5921.0,0.23132790625095367,182.0,measured,0.34139858111209576,0.014771307280944088
443,443,6025.0,0.2921578288078308,129.0,measured,0.394245003382213,0.017636198666059952
444,444,6008.0,0.32354116439819336,117.0,measured,0.37447360877675706,0.010761097727774253
445,445,6017.0,0.354169100522995,107.0,measured,0.4443730670940738,0.017035921317891483
446,446,5989.0,0.32056480646133423,121.0,measured,0.6294891316875362,0.024677268483788373
447,447,6008.0,0.3552358150482178,110.0,measured,0.686711063546475,0.015216047516192634
448,448,6017.0,0.405530720949173,90.0,measured,0.6731681674104901,0.029492217482510928
449,449,6017.0,0.3043694496154785,101.0,measured,0.4685661886532118,0.014555213196339407
450,450,6043.0,0.29418471455574036,101.0,measured,0.382078215869114,0.005266171926918395
451,451,6059.0,0.45039892196655273,88.0,measured,0.2362119454471497,0.006111178797691313
452,452,6053.0,0.3715927302837372,102.0,measured,0.4437929727680461,0.012041528740534118
453,453,6026.0,0.3711029291152954,94.0,measured,0.6475351953169616,0.021593116002049512
454,454,5987.0,0.4092611074447632,91.0,measured,0.4734514111116509,0.013746080998772343
455,455,6009.0,0.22685208916664124,108.0,measured,0.26370058582691536,0.014905976590350048
456,456,6034.0,0.43735432624816895,81.0,measured,0.22509554492008457,0.014116524841382089
457,457,6081.0,0.34470334649086,93.0,measured,0.2243612363804227,0.003529682204992562
458,458,6049.0,0.18225589394569397,135.0,measured,0.2977685943644781,0.009047143251948721
459,459,5985.0,0.10353703796863556,148.0,measured,0.3286714863987582,0.008122021477496862
460,460,5953.0,0.1200803816318512,209.0,measured,0.3144740004379427,0.006748044882981656
461,461,6017.0,0.1437990963459015,119.0,measured,0.23605937320328596,0.014062938520679745
462,462,6077.0,0.30143702030181885,77.0,measured,0.15674426469780356,0.011380663423250602
463,463,6049.0,0.12480215728282928,135.0,measured,0.15237029564070062,0.012534973594928
464,464,6125.0,0.10309677571058273,228.0,measured,0.22656374144039768,0.01534186663871236
465,465,5985.0,0.16357803344726562,133.0,measured,0.2323478656101297,0.002911879391354497
466,466,5985.0,0.14697109162807465,94.0,measured,0.2289455253782839,0.002492693891982219
467,467,5985.0,0.19470612704753876,109.0,measured,0.19901863572510695,0.010079787650393808
468,468,6001.0,0.15059471130371094,110.0,measured,0.15014639209945072,0.006602028390856535
469,469,5994.0,0.296196311712265,98.0,measured,0.15526692018577154,0.0036790169238663196
470,470,6045.0,0.33689025044441223,89.0,measured,0.08829473276015327,0.00630802939150099
471,471,6006.0,0.2080773413181305,110.0,measured,0.09833133571041758,0.006722253115451732
472,472,6017.0,0.1697559654712677,84.0,measured,0.10177833171515518,0.008336128333053368
473,473,5985.0,0.09791103005409241,92.0,measured,0.11913958664690513,0.008203517176000819
474,474,5985.0,0.056132081896066666,103.0,measured,0.1385744017576991,0.009354349777877236
475,475,5964.0,0.11020991206169128,64.0,measured,0.1582323243907249,0.004830484573582254
476,476,5985.0,0.21527031064033508,61.0,measured,0.1503623343452698,0.0074648142915913806
477,477,6009.0,0.1470910757780075,69.0,measured,0.17357603613313408,0.0071813650531492735
478,478,5985.0,0.17129921913146973,88.0,measured,0.2040889710683924,0.020712919358024322
479,479,5985.0,0.2551737129688263,84.0,measured,0.2246933958899546,0.024005526436388726
480,480,5983.0,0.2511783242225647,93.0,measured,0.2062096408875558,0.02244895060107489
481,481,6065.0,0.10804331302642822,202.0,measured,0.13279538980097721,0.02831914133648382
482,482,6049.0,0.09859397262334824,86.0,measured,0.11267970611702306,0.007342855176831352
483,483,6030.0,0.09306307137012482,86.0,measured,0.19124405388421867,0.017682669745243313
484,484,6049.0,0.14949630200862885,67.0,measured,0.1924142662245344,0.011855004057864757
485,485,5985.0,0.09857764840126038,149.0,measured,0.39844762508722714,0.04915337852353613
486,486,5985.0,0.15451891720294952,124.0,measured,0.33294504974276484,0.0362094274387915
487,487,5953.0,0.15067444741725922,108.0,measured,0.39745766648092506,0.007411691543241517
488,488,5953.0,0.37228134274482727,75.0,measured,0.39907636737956353,0.003321882637464904
489,489,5953.0,0.4069282114505768,75.0,measured,0.49609155738514793,0.003378507033400456
490,490,5921.0,0.20611101388931274,118.0,measured,0.5524769078305346,0.01581209189146101
491,491,5921.0,0.22570118308067322,144.0,measured,0.8612027641500153,0.044354192220252234
492,492,6049.0,0.3568789064884186,113.0,measured,0.8017241218886941,0.07986782684589223
493,493,6021.0,0.31940990686416626,133.0,measured,0.5576308753879753,0.02429201523336846
494,494,6021.0,0.36733779311180115,117.0,measured,0.35918198326952394,0.013585961175592784
495,495,5989.0,0.3151419162750244,127.0,measured,0.348548083272849,0.019233021083683847
496,496,5953.0,0.298833966255188,146.0,measured,0.5987387077427808,0.05845323847993736
497,497,5953.0,0.430881142616272,79.0,measured,1.0017010277068685,0.060013974439438234
498,498,5941.0,0.38890331983566284,90.0,measured,1.3427275453442888,0.02479126549464168
499,499,5953.0,0.4722993075847626,80.0,measured,1.4840464897846308,0.018373223872256705
500,500,6017.0,0.3937044143676758,114.0,measured,0.7562933779319428,0.07766199983378845
501,501,6045.0,0.34105923771858215,129.0,measured,0.8694821996891189,0.20805167565695984
502,502,6037.0,0.21977555751800537,163.0,measured,0.655365710482964,0.16156109762378182
503,503,6003.0,0.16647565364837646,189.0,measured,0.43120024424205516,0.06016111628248507
504,504,5985.0,0.2661353051662445,106.0,measured,0.4963119450786395,0.051851552567575024
505,505,5971.0,0.3019430339336395,104.0,measured,0.5093767515477192,0.056965391362155136
506,506,5953.0,0.3378104567527771,105.0,measured,0.5224043017547794,0.0680636357051552
507,507,5977.0,0.188775897026062,115.0,measured,0.21018710333218896,0.028018261963481093
508,508,5985.0,0.07343819737434387,76.0,measured,0.1359580517435462,0.011229932875905256
509,509,5985.0,0.050990570336580276,78.0,measured,0.14762506220209,0.011914769972719945
510,510,5985.0,0.029145602136850357,115.0,measured,0.14738966321393634,0.021384210450290268
511,511,5945.0,0.012527531012892723,125.0,measured,0.21841615759182786,0.015109769630695595
512,512,5937.0,0.016024507582187653,114.0,measured,0.16511014425433018,0.0025479296844741115
513,513,5937.0,0.02078845351934433,126.0,measured,0.16316874386664348,0.0021000230994500813
514,514,5937.0,0.019924461841583252,123.0,measured,0.16016929650574116,0.0021735684062927684
515,515,5937.0,0.011008933186531067,127.0,measured,0.1808454091425526,0.003765140418058822
516,516,5955.0,0.016751723363995552,152.0,measured,0.3044853938871027,0.01665119561950601
517,517,5968.0,0.03312891721725464,110.0,measured,0.4317585475865144,0.034628550720259964
518,518,6009.0,0.02147878333926201,90.0,measured,0.381288402109339,0.01032129635386681
519,519,5985.0,0.011920283548533916,98.0,measured,0.3759808984107094,0.0202495740737987
520,520,6049.0,0.012539582327008247,78.0,measured,0.27887266503353314,0.01816894554184716
521,521,6049.0,0.07645216584205627,78.0,measured,0.23800247197703658,0.017512920862640835
522,522,6033.0,0.018919089809060097,93.0,measured,0.19439538163350212,0.012802973378889701
523,523,6065.0,0.03903472051024437,89.0,measured,0.27397943595586316,0.02054514792392197
524,524,6065.0,0.013286334462463856,95.0,measured,0.4189119988839521,0.030010936945730107
525,525,6009.0,0.02004602737724781,145.0,measured,0.37578763453822084,0.03017700387944044
526,526,5999.0,0.0279997605830431,128.0,measured,0.4943440614271139,0.0342949626713488
527,527,5961.0,0.017365971580147743,175.0,measured,0.5800807605864329,0.024543298314118472
528,528,6017.0,0.014743367210030556,147.0,measured,0.9875639796987795,0.03552953055352539
529,529,6017.0,0.021151777356863022,119.0,measured,1.2290369943318493,0.03673425605597535
530,530,6033.0,0.03366732597351074,107.0,measured,1.093969379976624,0.027771312140880383
531,531,6025.0,0.0161892119795084,112.0,measured,0.8907037355824907,0.03542751042340499
532,532,6017.0,0.011717623099684715,122.0,measured,0.8410452644266236,0.06437533956120726
533,533,5953.0,0.021618101745843887,140.0,measured,1.0567715606334254,0.030825119410964427
534,534,6073.0,0.03609113022685051,65.0,measured,0.49946169330406626,0.015617958681508436
535,535,6081.0,0.019839586690068245,66.0,measured,0.578949920890621,0.04095552897929726
536,536,5857.0,0.024147748947143555,170.0,measured,0.3069868569392581,0.036821399206769564
537,537,5857.0,0.02776407077908516,205.0,measured,0.41426386777852925,0.03955566980768109
538,538,5921.0,0.029106982052326202,191.0,measured,1.240374906478941,0.16466604454587866
539,539,5937.0,0.030280809849500656,176.0,measured,1.1864067363636241,0.134209771774961
540,540,5985.0,0.031953029334545135,148.0,measured,0.8569554838850176,0.12449286943724108
541,541,5985.0,0.014984270557761192,243.0,measured,0.4942396954305025,0.10390952429556263
542,542,6049.0,0.010816968977451324,346.0,measured,0.3130906846098884,0.020422918032570816
543,543,6049.0,0.014341861940920353,235.0,measured,0.466197693491478,0.023001273337031985
544,544,6049.0,0.014592859894037247,257.0,measured,0.46705001743439317,0.023305617134271484
545,545,5953.0,0.011318694800138474,198.0,measured,0.6546533275770966,0.019976703872139432
546,546,5945.0,0.01659218966960907,129.0,measured,0.6647562047054062,0.02993381428741715
547,547,5953.0,0.017280422151088715,132.0,measured,1.3860633716729582,0.03137304980396588
548,548,5953.0,0.011201033368706703,182.0,measured,2.325929568431694,0.10042017131202062
549,549,6009.0,0.01467620674520731,178.0,measured,2.689337041429157,0.057773380724455405
550,550,6009.0,0.01484412606805563,189.0,measured,1.9417893975030251,0.04175713973955915
551,551,5953.0,0.019707471132278442,137.0,measured,1.4955350259482003,0.08222881486231594
552,552,5921.0,0.014798221178352833,154.0,measured,0.9160064603629019,0.05711129213998819
553,553,5937.0,0.023814212530851364,120.0,measured,0.9972662926004869,0.08772832413409268
554,554,5921.0,0.010888196527957916,153.0,measured,0.8886975242703019,0.044714418228635255
555,555,5953.0,0.011077591218054295,224.0,measured,0.6908451429743968,0.03366752308410348
556,556,5984.0,0.012858523987233639,203.0,measured,0.5753893759977884,0.018839453592297085
557,557,5953.0,0.01092709880322218,189.0,measured,0.3887628961671872,0.01840867670636752
558,558,5979.0,0.015676850453019142,185.0,measured,0.3505699493904902,0.011672989228503397
559,559,5985.0,0.02070995420217514,171.0,measured,0.24667081190734283,0.011858029130849837
560,560,5985.0,0.01933356001973152,170.0,measured,0.22778388139545747,0.015544702197110176
561,561,5985.0,0.016417302191257477,174.0,measured,0.22431647133912885,0.018123059490326783
562,562,5953.0,0.013732009567320347,180.0,measured,0.3913795433575052,0.015435084764967433
563,563,5985.0,0.019617002457380295,116.0,measured,0.3087892914858521,0.02608858510262858
564,564,5985.0,0.03886133432388306,98.0,measured,0.29515333924238973,0.029568913812388888
565,565,5985.0,0.025562595576047897,97.0,measured,0.2754911431461555,0.01871406608746792
566,566,5985.0,0.018439380452036858,127.0,measured,0.2738854936442106,0.033378392272043186
567,567,5921.0,0.01560206338763237,171.0,measured,0.43401007103530687,0.03804771119857411
568,568,5921.0,0.026958463713526726,137.0,measured,0.33515520287041634,0.03572241805065332
569,569,5921.0,0.01796906255185604,140.0,measured,0.2779201889841133,0.023751276318411032
570,570,5889.0,0.03158554434776306,116.0,measured,0.3043863820433468,0.008551292431985678
571,571,5889.0,0.02239091321825981,131.0,measured,0.2740015885686563,0.007186885575383242
572,572,5857.0,0.013623698614537716,189.0,measured,0.19225396439409223,0.029097422576883823
573,573,5977.0,0.02893528901040554,180.0,measured,0.0998058144880995,0.027377125955694866
574,574,5977.0,0.039044078439474106,142.0,measured,0.1118248467886326,0.02543664973177407
575,575,5921.0,0.044864472001791,137.0,measured,0.3385205761447404,0.016103525327875026
576,576,5921.0,0.057245172560214996,121.0,measured,0.3494972211661259,0.017931367645807748
577,577,5968.0,0.04346856474876404,115.0,measured,0.26263898514372563,0.05431573933502348
578,578,5968.0,0.058726903051137924,110.0,measured,0.2981168881528092,0.06024764571150079
579,579,5977.0,0.03564987704157829,150.0,measured,0.36017238412416935,0.0615536194621596
580,580,5974.0,0.016096265986561775,165.0,measured,0.4182918441371073,0.058040032439587004
581,581,5921.0,0.015343893319368362,130.0,measured,0.7875828889124832,0.032199776616403504
582,582,5921.0,0.020962323993444443,117.0,measured,0.7971254182238684,0.0466921453752108
583,583,5921.0,0.025965381413698196,113.0,measured,0.7738956654246242,0.04693604859727872
584,584,6054.0,0.010109437629580498,114.0,measured,0.3765135945665494,0.019672878645201584
585,585,5937.0,0.014918951317667961,136.0,measured,0.46962743684230984,0.02515586120765418
586,586,5937.0,0.01083111111074686,155.0,measured,0.4090721346224248,0.021945293888938528
587,587,6009.0,0.011356936767697334,244.0,measured,0.4881704384232674,0.008646205170922737
588,588,6033.0,0.01658334583044052,86.0,measured,0.48418452464761813,0.00793041521822142
589,589,6049.0,0.031207144260406494,74.0,measured,0.5927949091111359,0.00963696279214804
590,590,6033.0,0.013162048533558846,93.0,measured,0.5847169361552224,0.01696988952180758
591,591,6046.0,0.013443904928863049,97.0,measured,0.5454740682754323,0.016863216531304768
592,592,6049.0,0.04150057211518288,103.0,measured,0.9636619230541732,0.04412569791225211
593,593,6045.0,0.11532462388277054,79.0,measured,0.7555732143255594,0.06071848790282048
594,594,6041.0,0.1360127329826355,80.0,measured,0.5617321115344769,0.08538338061133796
595,595,6025.0,0.10224593430757523,88.0,measured,0.3623117527348169,0.09763880684322027
596,596,6017.0,0.08932691812515259,83.0,measured,0.3410324342447162,0.0869290607869558
597,597,6017.0,0.04017283394932747,103.0,measured,0.44174548050191403,0.10001082859124334
598,598,6009.0,0.03059343434870243,103.0,measured,0.6753113342024522,0.035407459851232136
599,599,6017.0,0.028119517490267754,82.0,measured,0.5860479997777397,0.023620031661449648
600,600,5974.0,0.011030515655875206,114.0,measured,0.5906856532453948,0.027286795384840124
601,601,5985.0,0.01113895419985056,97.0,measured,0.46705792340798896,0.014908027420916355
602,602,6072.0,0.021107641980051994,127.0,measured,0.30922436743694737,0.02079787631139666
603,603,6061.0,0.015992112457752228,133.0,measured,0.38689850735069775,0.027154681583475664
604,604,6001.0,0.05825822800397873,77.0,measured,0.5094244434435559,0.018680926176865818
605,605,6009.0,0.010470828972756863,100.0,measured,0.30014473876349496,0.028030198641936035
606,606,6017.0,0.017537599429488182,97.0,measured,0.1910184173730251,0.01696133998510734
607,607,5977.0,0.013610262423753738,120.0,measured,0.30631037104824566,0.01840047206764326
608,608,5953.0,0.012229404412209988,98.0,measured,0.3061201398690411,0.010801812549204053
609,609,5945.0,0.02888704650104046,84.0,measured,0.23096883860959663,0.02337680184700802
610,610,5969.0,0.030834181234240532,97.0,measured,0.18695937804258467,0.004916958880023166
611,611,5937.0,0.027716774493455887,109.0,measured,0.17169739129968087,0.015081568822812173
612,612,5921.0,0.03693797066807747,109.0,measured,0.22429746172352938,0.009276252952023896
613,613,5889.0,0.011664669960737228,170.0,measured,0.26905609487512105,0.012648785499826426
614,614,5921.0,0.01177142933011055,171.0,measured,0.2994784663853262,0.015549533687960911
615,615,6145.0,0.010305984877049923,68.0,measured,0.2853930288388941,0.006780680158358151
616,616,6129.0,0.021745190024375916,65.0,measured,0.307129762953254,0.013992717010831964
617,617,5985.0,0.15025107562541962,76.0,measured,0.15900844133640868,0.008946272542647446
618,618,5985.0,0.13943542540073395,74.0,measured,0.14462125549665736,0.006778437529303942
619,619,5985.0,0.2596397399902344,69.0,measured,0.08037214049650894,0.004859599954176736
620,620,6049.0,0.010830466635525227,186.0,measured,0.122923223105169,0.013021511949499517
621,621,6049.0,0.010830466635525227,186.0,interpolated,0.10550870640583193,0.00895230447567974
622,622,6049.0,0.010830466635525227,186.0,interpolated,0.10775715152173343,0.011364780033966878
623,623,6049.0,0.010830466635525227,186.0,interpolated,0.11360987592319466,0.011295901857163348
624,624,6049.0,0.010830466635525227,186.0,interpolated,0.12430937054564256,0.01419070924737012
625,625,6049.0,0.010830466635525227,186.0,interpolated,0.14560336132913063,0.01965781798100909
626,626,6049.0,0.010830466635525227,186.0,interpolated,0.16386041354157288,0.01519451425196685
627,627,6049.0,0.010830466635525227,186.0,interpolated,0.16643564863768934,0.011838161956727725
628,628,6049.0,0.010830466635525227,186.0,interpolated,0.10322322786541376,0.0022604439396179095
629,629,6049.0,0.010830466635525227,186.0,interpolated,0.11808563411387434,0.009343859089579814
630,630,6049.0,0.010830466635525227,186.0,interpolated,0.1584578842341289,0.019311263093029243
631,631,6049.0,0.010830466635525227,186.0,interpolated,0.21550917992103946,0.023700416182620625
632,632,6049.0,0.010830466635525227,186.0,interpolated,0.2004501263963023,0.02691041925497166
633,633,6049.0,0.010830466635525227,186.0,interpolated,0.1598732142950629,0.0178191353703387
634,634,6049.0,0.010830466635525227,186.0,interpolated,0.14369198474507405,0.01521798566088136
635,635,6049.0,0.010830466635525227,186.0,interpolated,0.08930046146502661,0.010067045925535123
636,636,6049.0,0.010830466635525227,186.0,interpolated,0.07915348764922939,0.005959313770010809
637,637,6049.0,0.010830466635525227,186.0,interpolated,0.0752866729545525,0.00804487935542929
638,638,6049.0,0.010830466635525227,186.0,interpolated,0.10355047860868868,0.010988241135327608
639,639,6049.0,0.010830466635525227,186.0,interpolated,0.10848608829465693,0.009595169204198475
640,640,6049.0,0.010830466635525227,186.0,interpolated,0.07486055442857623,0.00893199256372054
641,641,6049.0,0.010830466635525227,186.0,interpolated,0.06280616954483151,0.00813762743475221
642,642,6049.0,0.010830466635525227,186.0,interpolated,0.07096479196963486,0.0031682599311323315
643,643,6049.0,0.010830466635525227,186.0,interpolated,0.05140517045839121,0.00407145991134611
644,644,6049.0,0.010830466635525227,186.0,interpolated,0.07848899104572545,0.0037064089309662754
645,645,6049.0,0.010830466635525227,186.0,interpolated,0.06654989820355132,0.004152084747446804
646,646,6049.0,0.010830466635525227,186.0,interpolated,0.06740560884304589,0.004388305126209666
647,647,6049.0,0.010830466635525227,186.0,interpolated,0.06921574243941979,0.00274798649300203
